id,durationinseconds,recordeddate,responseid,consent,religion,religion_do,imm_1,imm_2,leaver,outcome_control,outcome_treat,fl_5_do,basics_do,treatment,missing,outcome,support2,id2,session_id,age,countryofbirth,currentcountryofresidence,currentukareaofresidence,employmentstatus,ethnicitysimplified,genderidentity,highesteducationlevelcompleted,householdsize,nationality,personalincomegbp,politicalaffiliationuk,relationshipmaritalstatus,religiousaffiliation,sex,sexualorientation,ukgeneralelection2019,brexit,gender,queer,trans,ideology,ed,degree,region,voterecall,income,race,civilstat,relig,student,nonwhite,agecat,imm1mean,immbelow,imm3,fourarm,religmed,support
41,40,11/12/2021 6:20,R_51PqtQ0qFrXPbdD,1,4,5|4|3|2|1|0|9999,10,10,0,5,,ControlText,imm|leaver|religion,0,0,5,Opposes LGBT+ education,661,618e65e0064116269ebb1087,39,United Kingdom,United Kingdom,Wales,Full-Time,White,Male,High school diploma/A-levels,5,United Kingdom,"Â£30,000 - Â£39,999",Centre,In a relationship,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Centre,High school diploma/A-levels,0,Wales,Labour,3,White,Relationship,Non-religious,0,0,35-44,6.081356,0,2,Pro-Immigration+Control,0,0
966,140,11/12/2021 6:21,R_2AGZ3NL1I5MFIUc,1,0,5|4|3|2|1|0|9999,10,10,0,0,,ControlText,imm|religion|leaver,0,0,0,Supports LGBT+ education,662,618e66c517900e5f53200811,59,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,White,Male,Secondary education (e.g. GED/GCSE),1,United Kingdom,"Â£20,000 - Â£29,999",N/A,Single,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Liberal Democrats,Leave,Man,Heterosexual,0,Prefer not to say,Secondary education (e.g. GED/GCSE),0,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Other,2,White,Single,Christian,0,0,55-64,6.081356,0,2,Pro-Immigration+Control,0,1
375,74,11/12/2021 6:21,R_10BIud0HAWLFYRd,1,0,5|4|3|2|1|0|9999,0,0,1,10,,ControlText,imm|religion|leaver,0,0,10,Opposes LGBT+ education,663,618e66ae9b513447fbf631a8,56,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,White,Male,Secondary education (e.g. GED/GCSE),4,United Kingdom,"Â£50,000 - Â£59,999",Left,In a relationship,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Conservatives,Leave,Man,Heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Cons,5,White,Relationship,Christian,0,0,55-64,6.081356,1,0,Anti-Immigration+Control,0,0
852,120,11/12/2021 6:21,R_3NIJ2r3SVaMJ30U,1,0,5|4|3|2|1|0|9999,5,5,1,,0,Treatment,leaver|religion|imm,1,0,0,Supports LGBT+ education,664,618e681bdcce1676db3da957,24,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,White,Male,Technical/community college,,United Kingdom,"Less than Â£10,000 ",Left,Single,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,asexual,Labour Party,I was not eligible to vote,Man,Not heterosexual,0,Left,Technical/community college,0,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Labour,0,White,Single,Non-religious,0,0,18-24,6.081356,1,1,Anti-immigration+Treatment,0,1
970,140,11/12/2021 6:23,R_1n8tJIHWkQ1MOK1,1,0,0|1|2|3|4|5|9999,6,7,0,,2,Treatment,imm|religion|leaver,1,0,2,Supports LGBT+ education,665,618e6976013af7631597cf0a,37,United Kingdom,United Kingdom,Northern Ireland,Part-Time,White,Male,Technical/community college,4,United Kingdom,Rather not say,N/A,Married,Other,Male,heterosexual,I did not vote,Rather not say,Man,Heterosexual,0,Prefer not to say,Technical/community college,0,Northern Ireland,Prefer not to say,1.6435921,White,Married,Other,0,0,35-44,6.081356,1,1,Anti-immigration+Treatment,0,1
967,140,11/12/2021 6:24,R_2QRj1l7JzN4oJze,1,0,5|4|3|2|1|0|9999,10,10,9999,,0,Treatment,religion|imm|leaver,1,0,0,Supports LGBT+ education,666,618e69faacf241dd27e11269,47,United Kingdom,United Kingdom,"London, England ",Full-Time,Asian,Male,Undergraduate degree (BA/BSc/other),3,United Kingdom,"Â£40,000 - Â£49,999",Left,Divorced,Islam,Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Left,Undergraduate degree (BA/BSc/other),1,"London, England ",Labour,4,Asian,Divorced,Muslim,0,1,45-54,6.081356,0,2,Pro-immigration+Treatment,0,1
422,78,11/12/2021 6:30,R_25Y4slDMy0GA6Ct,1,0,5|4|3|2|1|0|9999,5,5,0,7,,ControlText,religion|leaver|imm,0,0,7,Opposes LGBT+ education,667,618e69c7a28d4178a8d72ecc,54,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Secondary education (e.g. GED/GCSE),1,United Kingdom,"Â£10,000 - Â£19,999",Left,Divorced,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Labour,1,White,Divorced,Christian,0,0,45-54,6.081356,1,1,Anti-Immigration+Control,0,0
433,80,11/12/2021 6:30,R_11j5ZNoTQ20nYCU,1,1,5|4|3|2|1|0|9999,5,7,0,,3,Treatment,imm|religion|leaver,1,0,3,Supports LGBT+ education,668,618e69f12e2037dc4240833c,27,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Due to start a new job within the next month,White,Male,High school diploma/A-levels,3,United Kingdom,"Less than Â£10,000 ",Centre,In a relationship,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,bisexual,Liberal Democrats,Leave,Man,Not heterosexual,0,Centre,High school diploma/A-levels,0,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Other,0,White,Relationship,Christian,1,0,25-34,6.081356,1,1,Anti-immigration+Treatment,0,1
77,46,11/12/2021 6:31,R_1DYem5LV2BdkoMH,1,0,5|4|3|2|1|0|9999,10,10,0,0,,ControlText,imm|religion|leaver,0,0,0,Supports LGBT+ education,669,618e6a13e32ecd0b9cb0dacc,63,United Kingdom,United Kingdom,Northern Ireland,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Secondary education (e.g. GED/GCSE),2,United Kingdom,"Â£10,000 - Â£19,999",Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Democratic Unionist Party (DUP),Leave,Man,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,Northern Ireland,Other,1,White,Married,Christian,0,0,55-64,6.081356,0,2,Pro-Immigration+Control,0,1
975,141,11/12/2021 6:33,R_268WUL1PEnhwrwF,1,1,5|4|3|2|1|0|9999,3,6,9999,4,,ControlText,religion|imm|leaver,0,0,4,Supports LGBT+ education,670,618e6a307f85dc93a5fdb23e,56,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Secondary education (e.g. GED/GCSE),2,United Kingdom,"Â£10,000 - Â£19,999",Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Liberal Democrats,Remain,Man,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Other,1,White,Married,Non-religious,0,0,55-64,6.081356,1,0,Anti-Immigration+Control,0,1
1198,794,11/12/2021 6:35,R_XSdJH2FdHm34izv,1,0,0|1|2|3|4|5|9999,8,5,9999,,10,Treatment,religion|imm|leaver,1,0,10,Opposes LGBT+ education,671,618e6a634de83efafb841162,47,Mauritius,United Kingdom,"London, England ",Full-Time,Mixed,Male,Undergraduate degree (BA/BSc/other),2,United Kingdom,"Â£40,000 - Â£49,999",N/A,Married,Spiritualism,Male,heterosexual,Rather not say,Leave,Man,Heterosexual,0,Prefer not to say,Undergraduate degree (BA/BSc/other),1,"London, England ",Other,4,Mixed,Married,Other,0,1,45-54,6.081356,0,2,Pro-immigration+Treatment,0,0
199,59,11/12/2021 6:35,R_1gGwwrlZH20vqJz,1,1,0|1|2|3|4|5|9999,10,7,9999,,1,Treatment,leaver|religion|imm,1,0,1,Supports LGBT+ education,673,618e6c08926b33bf5c32f626,54,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",Asian,Male,Undergraduate degree (BA/BSc/other),4,United Kingdom,"Less than Â£10,000 ",Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Labour Party,I was eligible but did not vote,Man,Heterosexual,0,Centre,Undergraduate degree (BA/BSc/other),1,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Labour,0,Asian,Married,Non-religious,0,1,45-54,6.081356,0,2,Pro-immigration+Treatment,0,1
633,97,11/12/2021 6:36,R_3fSIWXqALTrHGiR,1,0,0|1|2|3|4|5|9999,5,5,0,,0,Treatment,religion|imm|leaver,1,0,0,Supports LGBT+ education,674,618e6c6be9eb4f4be13c365f,72,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Undergraduate degree (BA/BSc/other),2,United Kingdom,Rather not say,Left,In a relationship,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Left,Undergraduate degree (BA/BSc/other),1,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Labour,1.6435921,White,Relationship,Non-religious,0,0,65+,6.081356,1,1,Anti-immigration+Treatment,0,1
437,80,11/12/2021 6:38,R_3EyhMG5o8xoYzcq,1,0,5|4|3|2|1|0|9999,10,10,0,0,,ControlText,religion|imm|leaver,0,0,0,Supports LGBT+ education,675,618e6c9a5903d8ef8f257487,35,United Kingdom,United Kingdom,Scotland,Part-Time,Asian,Male,Undergraduate degree (BA/BSc/other),3,United Kingdom,"Less than Â£10,000 ",Left,Single,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,I did not vote,I was eligible but did not vote,Man,Heterosexual,0,Left,Undergraduate degree (BA/BSc/other),1,Scotland,Prefer not to say,0,Asian,Single,Christian,0,1,35-44,6.081356,0,2,Pro-Immigration+Control,0,1
300,68,11/12/2021 6:40,R_3kb4egB7Gc5xb0h,1,1,0|1|2|3|4|5|9999,5,5,1,0,,ControlText,leaver|religion|imm,0,0,0,Supports LGBT+ education,676,618e6a5f5c50340d7f37120f,66,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Undergraduate degree (BA/BSc/other),1,United Kingdom,"Â£10,000 - Â£19,999",Centre,Single,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Liberal Democrats,I was eligible but did not vote,Man,Heterosexual,0,Centre,Undergraduate degree (BA/BSc/other),1,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Other,1,White,Single,Non-religious,0,0,65+,6.081356,1,1,Anti-Immigration+Control,0,1
265,65,11/12/2021 6:41,R_2tAp0cQMLqOic4g,1,0,5|4|3|2|1|0|9999,5,7,0,,0,Treatment,leaver|imm|religion,1,0,0,Supports LGBT+ education,677,618e6ccc5903d8ef8f25748a,38,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Secondary education (e.g. GED/GCSE),,United Kingdom,"Less than Â£10,000 ",N/A,Engaged,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,I did not vote,I was eligible but did not vote,Man,Heterosexual,0,Prefer not to say,Secondary education (e.g. GED/GCSE),0,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Prefer not to say,0,White,Engaged,Non-religious,0,0,35-44,6.081356,1,1,Anti-immigration+Treatment,0,1
921,129,11/12/2021 6:41,R_RIB1DqMJ1XKu5xf,1,0,0|1|2|3|4|5|9999,8,9,9999,,3,Treatment,imm|religion|leaver,1,0,3,Supports LGBT+ education,678,618e6d6be3772f4c8e0da368,21,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,High school diploma/A-levels,,United Kingdom,"Less than Â£10,000 ",Left,Single,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Conservatives,I was not eligible to vote,Man,Heterosexual,0,Left,High school diploma/A-levels,0,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Cons,0,White,Single,Non-religious,1,0,18-24,6.081356,0,2,Pro-immigration+Treatment,0,1
734,106,11/12/2021 6:42,R_24OfsmmKmJEsEHF,1,0,5|4|3|2|1|0|9999,5,5,9999,2,,ControlText,imm|leaver|religion,0,0,2,Supports LGBT+ education,679,618e6d7f9beb47e6e69ee603,47,United Kingdom,United Kingdom,Scotland,Unemployed (and job seeking),White,Male,Secondary education (e.g. GED/GCSE),1,United Kingdom,"Â£20,000 - Â£29,999",Left,Single,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Scottish National Party (SNP),Remain,Man,Heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,Scotland,SNP,2,White,Single,Non-religious,0,0,45-54,6.081356,1,1,Anti-Immigration+Control,0,1
190,58,11/12/2021 6:42,R_OMYsHvsxquR11N7,1,0,5|4|3|2|1|0|9999,0,0,0,,0,Treatment,imm|leaver|religion,1,0,0,Supports LGBT+ education,680,618e6e040a2579b2f6d28c7f,66,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Undergraduate degree (BA/BSc/other),5,United Kingdom,"Â£30,000 - Â£39,999",Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Centre,Undergraduate degree (BA/BSc/other),1,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Labour,3,White,Married,Christian,0,0,65+,6.081356,1,0,Anti-immigration+Treatment,0,1
452,81,11/12/2021 6:43,R_3CNuEboDDqnydmK,1,0,0|1|2|3|4|5|9999,7,7,0,0,,ControlText,imm|religion|leaver,0,0,0,Supports LGBT+ education,681,618e6e86616cf70596198581,63,United Kingdom,United Kingdom,Northern Ireland,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Secondary education (e.g. GED/GCSE),2,United Kingdom,"Â£30,000 - Â£39,999",Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Democratic Unionist Party (DUP),Leave,Man,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,Northern Ireland,Other,3,White,Married,Christian,0,0,55-64,6.081356,0,2,Pro-Immigration+Control,0,1
170,57,11/12/2021 6:43,R_3LhupYl5tnCkvFJ,1,4,0|1|2|3|4|5|9999,10,10,1,10,,ControlText,imm|leaver|religion,0,0,10,Opposes LGBT+ education,682,618e6e930fde6a7ce60da244,26,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Part-Time,Mixed,Male,Secondary education (e.g. GED/GCSE),2,United Kingdom,"Less than Â£10,000 ",Left,Single,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,bisexual,Labour Party,Remain,Man,Not heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Labour,0,Mixed,Single,Non-religious,0,1,25-34,6.081356,0,2,Pro-Immigration+Control,0,0
806,114,11/12/2021 6:45,R_23ZZK5u14oWg5dQ,1,0,5|4|3|2|1|0|9999,7,7,1,,0,Treatment,leaver|imm|religion,1,0,0,Supports LGBT+ education,683,618e6ec138d07183bbf766d8,44,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Secondary education (e.g. GED/GCSE),,United Kingdom,"Â£10,000 - Â£19,999",Left,Single,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,I did not vote,I was eligible but did not vote,Man,Heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Prefer not to say,1,White,Single,Christian,0,0,35-44,6.081356,0,2,Pro-immigration+Treatment,0,1
497,85,11/12/2021 6:46,R_eWE3ThysIrLY0rT,1,0,0|1|2|3|4|5|9999,7,6,0,,4,Treatment,imm|religion|leaver,1,0,4,Supports LGBT+ education,684,618e6efaa60c6b96adc28c63,48,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,White,Male,Secondary education (e.g. GED/GCSE),2,United Kingdom,"Â£20,000 - Â£29,999",Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,I did not vote,Remain,Man,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Prefer not to say,2,White,Married,Christian,0,0,45-54,6.081356,0,2,Pro-immigration+Treatment,0,1
101,49,11/12/2021 6:46,R_3hrlhhzBOsnunho,1,0,5|4|3|2|1|0|9999,3,4,0,3,,ControlText,leaver|imm|religion,0,0,3,Supports LGBT+ education,685,618e6f32d50a793168510347,48,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,White,Male,Doctorate degree (PhD/other),2,United Kingdom,"Â£60,000 - Â£69,999",Right,In a relationship,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Right,Doctorate degree (PhD/other),1,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Labour,6,White,Relationship,Non-religious,0,0,45-54,6.081356,1,0,Anti-Immigration+Control,0,1
652,99,11/12/2021 6:47,R_3hcNA6ovZZrNVmX,1,0,0|1|2|3|4|5|9999,8,8,0,,2,Treatment,religion|imm|leaver,1,0,2,Supports LGBT+ education,686,618e6f5ca60c6b96adc28c6a,49,Ghana,United Kingdom,"London, England ",Full-Time,Black,Male,Graduate degree (MA/MSc/MPhil/other),5,United Kingdom,"Â£60,000 - Â£69,999",Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Conservatives,Leave,Man,Heterosexual,0,Centre,Graduate degree (MA/MSc/MPhil/other),1,"London, England ",Cons,6,Black,Married,Christian,0,1,45-54,6.081356,0,2,Pro-immigration+Treatment,0,1
911,128,11/12/2021 6:47,R_2EhjzKvjgmng8Ii,1,0,0|1|2|3|4|5|9999,10,10,0,0,,ControlText,leaver|religion|imm,0,0,0,Supports LGBT+ education,687,618e6f75d09f32541e05ddc9,65,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Undergraduate degree (BA/BSc/other),2,United Kingdom,"Â£40,000 - Â£49,999",Right,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Conservatives,Remain,Man,Heterosexual,0,Right,Undergraduate degree (BA/BSc/other),1,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Cons,4,White,Married,Christian,0,0,65+,6.081356,0,2,Pro-Immigration+Control,0,1
612,95,11/12/2021 6:48,R_7TylPagMXrN7hZL,1,1,0|1|2|3|4|5|9999,9,9,0,3,,ControlText,leaver|imm|religion,0,0,3,Supports LGBT+ education,688,618e6fc25b16e4c4cb8ba00c,49,United Kingdom,United Kingdom,"London, England ",Full-Time,White,Male,Graduate degree (MA/MSc/MPhil/other),2,United Kingdom,"Â£60,000 - Â£69,999",Right,In a relationship,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Right,Graduate degree (MA/MSc/MPhil/other),1,"London, England ",Labour,6,White,Relationship,Non-religious,0,0,45-54,6.081356,0,2,Pro-Immigration+Control,0,1
